"Jiashi Feng",/author/jiashi-feng-6686,"Dual-Agent GANs for Photorealistic and Identity Preserving Profile Face Synthesis",/paper/6612-dual-agent-gans-for-photorealistic-and-identity-preserving-profile-face-synthesis,2017
"Shiyu Chang",/author/shiyu-chang-9374,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Yang Zhang",/author/yang-zhang-9375,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Wei Han",/author/wei-han-9376,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Mo Yu",/author/mo-yu-7675,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Xiaoxiao Guo",/author/xiaoxiao-guo-6764,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Wei Tan",/author/wei-tan-9377,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Xiaodong Cui",/author/xiaodong-cui-9378,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Michael Witbrock",/author/michael-witbrock-9379,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Mark A. Hasegawa-Johnson",/author/mark-a-hasegawa-johnson-9380,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Thomas S. Huang",/author/thomas-s-huang-2118,"Dilated Recurrent Neural Networks",/paper/6613-dilated-recurrent-neural-networks,2017
"Saurabh Verma",/author/saurabh-verma-9381,"Hunt For The Unique, Stable, Sparse And Fast Feature Learning On Graphs",/paper/6614-hunt-for-the-unique-stable-sparse-and-fast-feature-learning-on-graphs,2017
"Zhi-Li Zhang",/author/zhi-li-zhang-9382,"Hunt For The Unique, Stable, Sparse And Fast Feature Learning On Graphs",/paper/6614-hunt-for-the-unique-stable-sparse-and-fast-feature-learning-on-graphs,2017
"Kwang-Sung Jun",/author/kwang-sung-jun-8224,"Scalable Generalized Linear Bandits: Online Computation and Hashing",/paper/6615-scalable-generalized-linear-bandits-online-computation-and-hashing,2017
"Aniruddha Bhargava",/author/aniruddha-bhargava-5025,"Scalable Generalized Linear Bandits: Online Computation and Hashing",/paper/6615-scalable-generalized-linear-bandits-online-computation-and-hashing,2017
"Robert Nowak",/author/robert-nowak-2383,"Scalable Generalized Linear Bandits: Online Computation and Hashing",/paper/6615-scalable-generalized-linear-bandits-online-computation-and-hashing,2017
"Rebecca Willett",/author/rebecca-willett-3138,"Scalable Generalized Linear Bandits: Online Computation and Hashing",/paper/6615-scalable-generalized-linear-bandits-online-computation-and-hashing,2017
"Chris Oates",/author/chris-oates-8054,"Probabilistic Models for Integration Error in the Assessment of Functional Cardiac Models",/paper/6616-probabilistic-models-for-integration-error-in-the-assessment-of-functional-cardiac-models,2017
"Steven Niederer",/author/steven-niederer-9383,"Probabilistic Models for Integration Error in the Assessment of Functional Cardiac Models",/paper/6616-probabilistic-models-for-integration-error-in-the-assessment-of-functional-cardiac-models,2017
"Angela Lee",/author/angela-lee-9384,"Probabilistic Models for Integration Error in the Assessment of Functional Cardiac Models",/paper/6616-probabilistic-models-for-integration-error-in-the-assessment-of-functional-cardiac-models,2017
"François-Xavier Briol",/author/francois-xavier-briol-8053,"Probabilistic Models for Integration Error in the Assessment of Functional Cardiac Models",/paper/6616-probabilistic-models-for-integration-error-in-the-assessment-of-functional-cardiac-models,2017
"Mark Girolami",/author/mark-girolami-2744,"Probabilistic Models for Integration Error in the Assessment of Functional Cardiac Models",/paper/6616-probabilistic-models-for-integration-error-in-the-assessment-of-functional-cardiac-models,2017
"Peva Blanchard",/author/peva-blanchard-9385,"Machine Learning with Adversaries: Byzantine Tolerant Gradient Descent",/paper/6617-machine-learning-with-adversaries-byzantine-tolerant-gradient-descent,2017
